Date,Open,Day High,Day Low,Close,Volume,
4/9/2013,1563.11,1573.89,1560.92,1568.61,3252780000,
4/10/2013,1568.61,1589.07,1568.61,1587.73,3453350000,
4/11/2013,1587.73,1597.35,1586.17,1593.37,3393950000,
4/12/2013,1593.3,1593.3,1579.97,1588.85,3206290000,
4/15/2013,1588.84,1588.84,1552.28,1552.36,4660130000,
4/16/2013,1552.36,1575.35,1552.36,1574.57,3654700000,
4/17/2013,1574.57,1574.57,1543.69,1552.01,4250310000,
4/18/2013,1552.03,1554.38,1536.03,1541.61,3890800000,
4/19/2013,1541.61,1555.89,1539.4,1555.25,3569870000,
4/22/2013,1555.25,1565.55,1548.19,1562.5,2979880000,
4/23/2013,1562.5,1579.58,1562.5,1578.78,3565150000,
4/24/2013,1578.78,1583,1575.8,1578.79,3598240000,
4/25/2013,1578.93,1592.64,1578.93,1585.16,3908580000,
4/26/2013,1585.16,1585.78,1577.56,1582.24,3198620000,
4/29/2013,1582.34,1596.65,1582.34,1593.61,2891200000,
4/30/2013,1593.58,1597.57,1586.5,1597.57,3745070000,
5/1/2013,1597.55,1597.55,1581.28,1582.7,3530320000,
5/2/2013,1582.77,1598.6,1582.77,1597.59,3366950000,
5/3/2013,1597.6,1618.46,1597.6,1614.42,3603910000,
5/6/2013,1614.4,1619.77,1614.21,1617.5,3062240000,
5/7/2013,1617.55,1626.03,1616.64,1625.96,3309580000,
5/8/2013,1625.95,1632.78,1622.7,1632.69,3554700000,
5/9/2013,1632.69,1635.01,1623.09,1626.67,3457400000,
5/10/2013,1626.69,1633.7,1623.71,1633.7,3086470000,
5/13/2013,1632.1,1636,1626.74,1633.77,2910600000,
5/14/2013,1633.75,1651.1,1633.75,1650.34,3457790000,
5/15/2013,1649.13,1661.49,1646.68,1658.78,3657440000,
5/16/2013,1658.07,1660.51,1648.6,1650.47,3513130000,
5/17/2013,1652.45,1667.47,1652.45,1667.47,3440710000,
5/20/2013,1665.71,1672.84,1663.52,1666.29,3275080000,
5/21/2013,1666.2,1674.93,1662.67,1669.16,3513560000,
5/22/2013,1669.39,1687.18,1648.86,1655.35,4361020000,
5/23/2013,1651.62,1655.5,1635.53,1650.51,3945510000,
5/24/2013,1646.67,1636.88,1649.78,1649.6,4.39E+11,
5/28/2013,1652.63,1652.63,1674.21,1660.06,5.42E+11,
5/29/2013,1656.57,1640.05,1656.57,1648.36,4.98E+11,
5/30/2013,1649.14,1648.61,1661.91,1654.41,5.17E+11,
5/31/2013,1652.13,1630.74,1658.99,1630.74,8.57E+11,
6/3/2013,1631.71,1622.72,1640.42,1640.42,6.02E+11,
6/4/2013,1640.73,1623.62,1646.53,1631.38,5.58E+11,
6/5/2013,1629.05,1607.09,1629.31,1608.9,5.64E+11,
6/6/2013,1609.29,1598.23,1622.56,1622.56,6.03E+11,
6/7/2013,1625.27,1625.27,1644.4,1643.38,5.77E+11,
6/10/2013,1644.67,1639.26,1648.69,1642.81,4.34E+11,
6/11/2013,1638.64,1622.92,1640.13,1626.13,4.87E+11,
6/12/2013,1629.94,1610.92,1637.71,1612.52,4.88E+11,
6/13/2013,1612.15,1608.07,1639.25,1636.36,5.02E+11,
6/14/2013,1635.52,1623.96,1640.8,1626.73,4.49E+11,
6/17/2013,1630.64,1630.34,1646.5,1639.04,5.10E+11,
6/18/2013,1639.77,1639.77,1654.19,1651.81,4.61E+11,
6/19/2013,1651.83,1628.91,1652.45,1628.93,5.56E+11,
6/20/2013,1624.62,1584.32,1624.62,1588.19,7.68E+11,
6/21/2013,1588.62,1577.7,1599.19,1592.43,1.51E+12,
6/24/2013,1588.77,1560.33,1588.77,1573.09,6.71E+11,
6/25/2013,1577.52,1577.09,1593.79,1588.03,5.92E+11,
6/26/2013,1592.27,1592.27,1606.83,1603.26,5.60E+11,
6/27/2013,1606.44,1606.44,1620.07,1613.2,5.10E+11,
6/28/2013,1611.12,1601.06,1615.94,1606.28,1.06E+12,
7/1/2013,1609.78,1609.78,1626.61,1614.96,5.18E+11,
7/2/2013,1614.29,1606.77,1624.26,1614.08,5.21E+11,
7/3/2013,1611.48,1604.57,1618.97,1615.41,2.99E+11,
7/5/2013,1618.65,1614.71,1632.07,1631.89,4.23E+11,
7/8/2013,1634.2,1634.2,1644.68,1640.46,7.35E+11,
7/9/2013,1642.89,1642.89,1654.18,1652.32,5.07E+11,
7/10/2013,1651.56,1647.66,1657.92,1652.62,4.98E+11,
7/11/2013,1657.41,1657.41,1676.63,1675.02,5.55E+11,
7/12/2013,1675.26,1672.33,1680.19,1680.19,5.76E+11,
7/15/2013,1679.59,1677.89,1684.51,1682.5,4.14E+11,
7/16/2013,1682.7,1671.84,1683.73,1676.26,4.53E+11,
7/17/2013,1677.91,1677.91,1684.75,1680.91,4.98E+11,
